0.85972,-0.4434,-0.18972,-0.89781,0.10848,-0.1509,-1.1216,-0.31375,-0.61067,-1.9843,-0.049663,-0.25243,-0.11801,-2.7535,0.49676,-0.56993,0.13176,0.2428,-0.79661,0.20025,0.011294,-0.16012,-0.16883,-0.17944,-0.75385,-1.534,-0.88525,-0.38008,-0.43518,-0.078809,-0.052608,0.4065,0.064655,0.45248,-2.603,-0.06325,-0.012569,0.45807,-0.035669,-0.88136,-0.26708,0.13607,1.0895,-3.5312,-4.5892,-2.696,-2.1695,-2.1595,-11,-11,-1.6239,-1.4016,-1.4418,-1.6552,-2.7503,-4.2089,-3.339,-3.6428,-0.92737,-1.3122,-4.2078,-1.0114,-2.4025,-2.2766,-2.7814,-4.0797,-3.9698,-2.2789,-1.2912,-2.6591,-2.9095,-4.0147,-1.1699,-2.7632,-1.5265,-2.8256,-3.0307,-2.3059,-3.9143,-11,-1.4176,-1.7589,-3.6996,-2.8483,-11,-0.44223,-2.6766,-0.39943,-0.99227,-2.5565,-4.9646,-11,0.19228,-1.0009,0.97118,0.23805,-1.9017,-2.547,-2.643,-1.0342,-2.8203,-2.2917,-3.6176,0.06692,0.15836,-2.3784,-2.1319,-1.366,-1.7927,-1.2578,-3.6442,-0.98132,-0.56336,-2.4104,-0.66753,-1.3876,-1.2056,-0.95082,-1.9318,-0.6537,-1.2278,-0.70366,-0.5223,-7.6626,-0.90418,-4.2603,-3.6952,-1.6834,-3.2558,-0.30269,-11,-1.4874,-11,-0.26125,-1.1601,-2.6494,-11,-1.885,-1.2994,-0.7684,-0.61672,-3.034,-0.33424,1.5882,-0.99424,-1.3258,-3.1542,-0.76176,-1.3734,-2.0045,-2.5256,-2.4992,0.050682,-2.766,-1.6744,-3.8934,-1.3764,0.056872,0.66926,-2.6826,-0.1376,-11,-1.8306,-3.1673,-3.3128,-2.5621,-0.82943,-1.5308,-1.324,-2.6938,-8.9351,-3.867,-0.19026,-2.0043,-11,-11,-1.3947,0.5243,-1.1382,-0.98675,-0.26084,-1.9716,-1.2482,0.25742,-0.55186,-1.472,-1.7536,-1.9107,-2.0346,-3.6647,0.17086,-3.6668,-11,-1.4415,-0.57378,-1.011,-0.62067,-0.4531,-11,-3.3466,0.59978,-1.8744,-2.9428,-11,-2.9087,0.45008,-2.9765,-0.23201,-0.92913,-0.037928,-1.6507,-1.1122,-0.17618,-0.56388,-1.0879,-11,-1.3509,-0.1334,-0.83673,-0.62262,0.10237,0.16782,-0.51729,-1.3562,-2.1712
-1.0865,-2.6021,-1.7321,-1.9006,-1.3206,-1.3193,-3.2819,-2.4555,-0.78249,-1.5074,-1.2288,-1.7894,-0.36524,-1.9747,-2.0511,-2.3305,-0.82089,-0.42473,-1.3234,-0.30627,-1.034,-0.081317,-1.0715,-0.88978,-1.695,-0.8789,-2.3095,-1.2473,-0.27902,-1.9139,-0.40201,-0.68053,-3.4544,-2.777,-2.6966,-0.32111,-0.86602,-1.9664,-2.3366,-1.1984,-2.3303,-1.7224,-1.8994,-2.8008,-1.338,-2.4075,-2.8249,-3.1845,-2.592,-11,-1.6898,-0.96142,-2.616,-1.4809,-1.6932,-1.6761,-2.7915,-3.0351,-1.8202,-1.8844,-3.8805,-0.068109,-2.6971,-2.7719,-1.3083,-2.3166,-1.1358,-0.97958,-1.6502,-1.2148,-2.8629,-4.5613,-0.7205,-1.9103,-2.2538,-0.8393,-2.5721,-0.37165,-3.2064,-1.9765,-11,-1.4921,-3.8239,-2.0808,-1.0621,-11,-2.2147,-4.0963,-11,-1.6129,-2.0994,-0.66308,-1.4599,-2.1491,-1.4545,-0.42471,-1.4066,-2.1379,-3.7149,-2.1798,-1.9507,-0.80127,-1.2946,-0.45671,-1.7383,-2.1736,-3.1744,-2.2937,-2.12,-2.1801,-2.522,-1.0142,-1.7128,-1.6156,-2.6219,-1.2132,-0.85141,-1.563,-1.5764,-1.99,-2.0517,-0.72167,-1.5521,-1.2879,-2.2213,-5.1496,-2.7788,-2.4975,-1.4378,-1.0036,-2.632,-2.0885,-3.9752,-1.085,-3.0522,-0.30979,-0.57054,-2.9701,-1.7603,-2.8483,-1.515,-11,-2.4356,1.3311,-1.4795,-1.7065,-3.4384,-4.2545,-1.3859,-2.6071,-1.1835,-2.8652,-1.0795,-4.8955,-1.7081,-1.5972,-2.8873,-11,-1.4051,-1.6295,-0.5796,-11,-1.4514,-1.392,-1.4732,-2.6134,-2.1934,-2.2849,-1.9634,-11,-4.0284,-1.0095,-1.8733,-0.21561,-11,-1.4997,-2.3812,-11,-1.5844,-11,-1.2609,-2.6222,-2.2938,-2.486,-0.41201,-1.1439,-3.3329,-0.2275,-1.6252,-4.6884,-2.8921,-2.0066,-2.7236,-1.9343,-1.1295,-1.3067,-1.6763,-1.8724,-2.6592,-1.9481,-1.9953,-3.1423,-2.1085,-0.92218,-1.2571,-1.4854,-0.56827,-1.3054,-4.3556,-2.7821,-0.25672,-4.4925,-1.2099,-0.13593,-1.2998,-2.5725,-2.8629,-1.6255,-1.9203,-1.0976,-1.3054,-1.8467,-2.3169,-0.58595,-1.1676
-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
-3.5781,-11,-5.652,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-5.9746,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-6.1721,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.5308,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.735,-11,-11,-11,-11,-11,-11,-11,-4.7867,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.7561,-11
-11,-11,-11,-11,-3.4714,-4.9091,-11,-11,-11,-11,-1.6633,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-6.1974,-11,-11,-11,-11,-1.426,-11,-11,-11,-11,-11,-3.1812,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.7534,-11,-3.7625,-11,-11,-11,-11,-11,-11,-11,-11,-4.9591,-11,-11,-5.2329,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.6334,-11,-11,-11,-4.4502,-11,-11,-11,-4.5983,-11,-11,-4.0555,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.2873,-11,-11,-11,-11,-11,-11,-11,-4.4445,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-2.6109,-11,-11,-11,-11,-11,-11,-4.1403,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-2.5297,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.9596,-11,-11,-11,-11,-11,-11,-11,-4.8357,-11,-11,-4.4965,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.9371,-11,-11,-11,-11,-4.5066,-11,-11
-11,-11,-11,-11,-11,-11,-11,-3.9039,-3.4842,-11,-11,-11,-11,-4.2732,-11,-3.5742,-11,-11,-3.5875,-11,-11,-11,-11,-11,-4.1926,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.0295,-11,-11,-11,-11,-3.673,-11,-11,-3.2778,-11,-11,-11,-11,-11,-11,-11,-3.6944,-3.3508,-11,-11,-11,-11,-11,-11,-11,-11,-3.7371,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.535,-11,-4.4658,-11,-11,-11,-11,-3.3651,-11,-2.5255,-2.3417,-11,-3.5679,-11,-11,-3.9658,-11,-11,-11,-11,-3.2004,-11,-3.3195,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-2.2363,-11,-11,-3.5157,-11,-11,-11,-11,-11,-11,-11,-3.2497,-11,-2.2749,-11,-11,-11,-3.4253,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.7492,-11,-11,-3.3499,-11,-11,-3.4638,-2.7289,-11,-11,-11,-11,-11,-11,-11,-11,-1.5592,-11,-11,-11,-11,-2.2753,-2.5938,-11,-11,-11,-4.0017,-11,-11,-3.4679,-11,-11,-11,-3.7076,-11,-11,-4.3459,-11,-3.3813,-3.8367,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-2.7951,-11,-3.3434,-11,-11,-11,-11,-11,-4.8225,-11,-11,-11,-3.6665,-11,-11,-11,-11,-11,-3.6981,-3.2795,-11
-1.244,-1.7491,-1.4719,-2.2015,-1.7284,-11,-1.2293,-2.7188,-1.0487,-3.0299,-0.76158,-3.2621,-2.005,-11,-11,-1.4196,-3.0556,-1.7646,-0.76032,-0.7062,-6.9832,-1.2054,-3.6892,-2.536,-2.0334,-2.069,-0.37694,-1.4756,-0.96296,-2.32,-2.6388,-2.6807,-2.3396,-2.0935,-2.9545,-2.8182,-1.6404,-3.0463,-1.9771,-2.5793,-1.5378,-1.3785,-0.46898,-1.2491,-2.2882,-0.63877,-4.0494,-2.4115,-1.8544,-0.95301,-3.4054,-1.3411,-0.77677,-0.95693,-2.3636,-1.4456,-1.4803,-0.92489,-4.6571,-0.74189,-3.0779,-1.2901,-1.3723,-11,-2.0694,-0.59012,-3.2183,0.079528,-0.34347,-0.53018,-1.9265,-1.5105,-2.0387,-1.3024,-1.5968,-0.39344,-1.4205,-1.0648,-2.794,-1.0983,-3.2443,-0.7102,-2.3442,-1.4989,0.10554,-1.9136,-0.60432,-2.0027,-1.5538,-11,-11,-0.53374,-1.1366,-3.2856,-0.83762,0.24327,-0.90268,-2.4713,-4.3948,-0.5574,-1.2164,-1.6413,-1.2313,-0.7915,-1.9232,-3.4775,-0.79308,-1.8958,-1.5648,-0.94816,-0.44315,-0.44252,-1.6223,-1.7105,-0.85945,-2.3234,0.35207,-1.6577,-0.55607,-0.48277,-0.86591,-1.0495,-0.31332,-0.25239,-1.6552,-0.80319,-3.576,-1.3234,-2.0419,0.7645,0.67358,-2.0527,-1.5786,-0.65993,-0.031146,0.14059,-0.56976,-0.70755,-1.7894,-1.4629,-1.3081,-11,-1.5302,-0.79619,-1.8038,-2.893,-1.8419,-1.6377,0.90547,-1.9531,-1.1894,-2.5876,-2.9812,-1.4547,-1.2287,-3.0875,-1.6274,-1.5104,0.35707,-1.8555,-0.72146,-1.2481,-1.2385,-2.8128,-11,-3.0577,-3.6899,-1.6424,-0.41837,-0.8077,-2.1055,-1.7777,-0.074393,0.018476,-2.4608,-11,-1.5818,-1.639,-1.5294,-1.8147,-1.618,-0.16681,-1.9878,-2.8999,-1.3472,-2.3228,-1.0271,-1.4577,-0.79658,-3.4813,-2.8029,-1.9334,-1.9615,-0.13622,-0.67256,-1.6726,-0.24265,-2.3065,-1.2437,-2.7959,-2.0789,-1.8234,-2.6809,-1.2705,-1.2606,-1.2045,-0.69488,-0.37614,0.077533,-1.9417,-3.8745,-2.1439,-1.3969,-0.010229,-2.0861,-2.6124,-1.6889,-1.2075,-0.70133,-0.89886,-2.4917,-1.986,-1.5406,-1.5134,-11
-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
-3.245,-2.2079,-2.4151,-2.5684,-3.9769,-1.9394,-2.3469,-3.6703,-1.5476,-2.3184,-3.3756,-2.0171,-1.7822,-2.9261,-0.81144,-1.2136,-11,-3.8691,-4.0666,-5.4098,-4.7318,-3.8829,-4.5039,-2.3456,-2.8641,-11,-11,-11,-11,-1.4612,-2.7459,-1.5195,-11,-4.2227,-2.6817,-2.2709,-4.3255,-3.7826,-11,-3.094,-4.5581,-11,-1.0369,-3.1244,-2.4396,-3.185,-2.4525,-3.0826,-3.2902,-11,-1.5044,-3.5653,-3.2357,-1.6633,-1.8629,-4.164,-2.9272,-0.79692,-1.4445,-3.7524,-3.4745,-1.4296,-4.0025,-11,-3.8888,-2.9623,-3.6892,-1.1089,-11,-0.27141,-11,-1.7601,-3.2477,-3.5204,-1.9173,-2.7789,-3.422,-2.4104,-4.1174,-2.1087,-2.3677,-11,-2.3192,-11,-11,-3.1965,-3.9646,-11,-2.7416,-1.9627,-3.72,-3.3451,-11,-3.5882,-1.1425,-2.602,-11,-11,-11,-2.7792,-11,-2.2032,-1.7899,-11,-2.2165,-3.9293,-1.3518,-11,-3.3005,-11,-2.4651,-3.7308,-11,-2.0874,-4.2296,-2.8579,-1.4824,-11,-2.471,-2.6848,-1.5025,-1.9192,-2.5214,-2.6397,-4.1388,-4.171,-2.6774,-7.3812,-4.1402,-2.4539,-1.5397,-4.4201,-3.0622,-3.2148,-3.2938,-1.3216,-2.7716,-2.0721,-3.189,-2.6412,-1.5657,-11,-11,-11,-2.6609,-3.0211,-3.1164,-11,-4.7026,-2.2541,-11,-3.7584,-1.9639,-5.9824,-2.1032,-2.9838,-2.2345,-11,-3.2628,-11,-0.70912,-1.6021,-2.2446,-1.8715,-1.5576,-3.5774,-1.2598,-11,-3.3818,-11,-0.80202,-3.0041,-2.0347,-3.6297,-2.056,-2.025,-3.1455,-11,-4.4037,-1.8063,-11,-2.6573,-2.2513,-2.5982,-3.9337,-2.8376,-2.8812,-1.1024,-1.504,-3.9348,-11,-1.4852,-4.0359,-2.8976,-2.0482,-1.0585,-0.8082,-3.4934,-11,-3.2237,-1.941,-1.3568,-2.1317,-11,-2.5357,-4.2857,-2.1823,-1.5641,-2.3243,-11,-1.4152,-2.2479,-3.2763,-2.6513,-6.5703,-2.0685,-3.0203,-3.1102,-11,-3.8578,-1.4472,-2.6028,-2.5849,-2.6125,-3.935
-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
-11,-3.9291,-4.0445,-11,-11,-11,-11,-5.1308,-11,-11,-11,-11,-5.7653,-11,-11,-5.0361,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.145,-11,-4.064,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.9192,-11,-11,-11,-5.7309,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-3.8604,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.6343,-11,-11,-11,-11,-4.6691,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-5.0024,-11,-11,-11,-11,-11,-11,-5.1871,-11,-11,-11,-4.5185,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-5.1788,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-4.9528,-11,-11
-3.0151,-3.8431,-2.6948,-2.1774,-3.9046,-2.3933,-2.5772,-3.6637,-1.9749,-3.8844,-3.4916,-1.6405,-2.3111,-3.4671,-2.2299,-4.8948,-4.5442,-4.2201,-3.715,-3.7381,-3.9783,-5.0987,-3.9687,-3.1619,-1.0792,-2.9508,-2.66,-2.8024,-2.0623,-2.0872,-3.1887,-4.2688,-4.827,-2.7474,-2.5088,-2.819,-5.6403,-3.4192,-4.1797,-2.8815,-3.2517,-2.0407,-1.7904,-1.7554,-3.0997,-3.0353,-3.635,-3.2341,-0.98652,-3.3628,-3.8681,-5.2683,-2.0115,-3.0278,-2.4132,-2.5251,-3.123,-3.1515,-3.5206,-2.5338,-2.4697,-2.3444,-2.6675,-4.158,-3.786,-3.5654,-1.823,-4.0412,-11,-3.5,-11,-1.6558,-1.7244,-3.9626,-4.5088,-2.0078,-3.349,-3.7418,-11,-1.6125,-3.1359,-3.9918,-2.1148,-6.6303,-1.4517,-4.4332,-2.4335,-3.8513,-4.116,-1.4877,-2.4821,-3.0829,-2.9392,-1.9673,-1.3205,-2.9743,-2.2993,-4.3909,-2.6593,-2.8435,-1.8633,-5.0199,-11,-1.5674,-2.5122,-3.5498,-4.188,-1.9251,-3.2926,-4.1787,-1.4365,-2.816,-2.1856,-2.2891,-2.0451,-3.1998,-1.8516,-2.4026,-11,-2.4832,-1.8866,-2.1357,-2.3219,-3.2679,-2.8207,-4.8027,-1.8474,-3.5726,-1.985,-1.235,-2.1999,-2.7496,-1.6891,-2.9701,-1.9559,-2.3877,-4.1535,-2.9857,-1.8784,-1.4665,-3.3803,-3.0048,-2.5043,-11,-2.0642,-1.4696,-1.1689,-2.2071,-3.2363,-2.74,-1.7744,-4.4046,-3.2179,-3.6165,-1.8378,-4.0399,-1.9402,-3.4232,-2.8779,-2.2644,-2.57,-3.0467,-1.1644,-2.4481,-3.8718,-1.6344,-1.3775,-4.6208,-5.9684,-1.5085,-1.3524,-1.6663,-2.4227,-1.7562,-1.6063,-0.69727,-1.9292,-1.8502,-2.1556,-3.8048,-2.8919,-2.916,-3.1942,-3.6546,-5.0527,-3.4418,-2.0082,-3.5489,-4.9579,-1.9099,-2.9583,-2.9807,-4.3339,-3.5478,-2.3728,-2.5779,-2.0436,-4.1067,-3.3889,-3.6986,-2.5774,-1.7233,-3.1157,-4.1586,-2.7198,-3.8055,-2.1893,-1.5906,-3.1663,-4.7763,-4.6237,-2.5097,-3.8955,-2.8199,-1.3215,-2.3375,-5.4297,-2.6233,-3.1976,-2.0273,-1.449,-2.9326,-3.1936,-2.7716,-11
2.3683,1.2554,1.9066,2.3179,2.8138,2.1767,1.8257,1.097,2.3941,1.8436,2.2825,2.3988,2.3467,1.5687,2.3985,2.314,1.9151,1.5153,2.1397,2.7866,1.8495,1.9072,1.9288,2.672,1.7244,1.3278,2.4902,1.7644,1.6648,1.5687,2.5693,2.4547,1.4555,1.9321,1.8051,1.3906,0.73764,3.1212,1.8653,1.6759,1.4228,1.7634,2.5564,1.7072,1.5208,1.6388,1.0193,1.0041,2.2701,2.7688,2.5206,2.3537,2.2248,2.6369,2.3901,2.3412,1.1034,1.7707,1.6114,2.3074,1.7491,2.6201,2.1143,2.4845,-0.31767,2.1859,2.0065,1.3177,1.9389,1.9915,0.95016,1.4412,2.7822,1.3742,1.6282,2.0695,1.8694,1.5775,1.9063,1.9121,2.6882,1.7201,2.0412,0.85478,1.6053,1.0011,2.4357,1.7764,2.5077,2.4046,1.242,2.5391,1.4694,2.1581,2.6915,2.0672,1.813,1.4005,0.9004,1.2262,1.8218,2.6992,2.2265,3.215,1.9449,2.2166,1.7418,1.9109,1.4247,1.8807,2.0664,1.5777,0.10437,1.8901,1.6784,1.1342,2.0993,2.1929,2.7096,1.4133,2.1666,2.6735,2.0007,1.9872,0.66113,1.2878,2.1158,1.9295,1.8341,2.4115,2.5272,1.7411,2.3497,2.1431,2.2796,2.3707,2.4627,1.9957,2.4961,1.4382,1.3208,1.4195,1.8347,2.4582,2.5916,1.9809,1.9475,1.4004,1.2491,2.1475,0.8735,1.2094,1.8943,1.9048,1.9539,2.0059,1.738,1.1105,2.6805,1.5298,2.6329,2.3853,2.0377,2.2177,2.1048,1.2846,2.1716,0.41836,1.6609,2.5117,1.6549,2.2743,2.2325,2.3144,2.4174,3.031,0.96276,0.7301,2.0392,1.8922,2.1139,2.4853,1.4502,1.0148,1.9937,2.0658,2.0188,2.054,2.0049,2.0863,1.2893,2.7504,1.2858,1.404,1.475,1.8921,2.4725,1.3766,0.92621,2.2722,2.6284,1.6835,1.9203,1.6547,2.2763,1.1047,2.8051,2.0415,1.5816,0.015956,1.5538,2.4671,0.98577,2.1984,2.6342,2.2498,1.5289,1.8821,2.1434,1.8604,2.3095,2.267,2.1187,1.821,2.2458
0.028368,-1.746,-0.79075,-0.25912,-1.9549,0.17473,-0.49814,-1.505,-0.48356,-0.97519,-0.64603,-1.0539,-0.87094,-0.79846,-0.94711,-1.5763,-1.3785,0.21209,-0.10078,-0.29849,-1.3012,-0.15435,-1.3688,-2.2223,-0.6417,-0.14434,-0.52079,-1.1576,-0.71184,0.060044,-2.0565,-0.82307,-0.99988,-3.0731,-0.772,-0.262,-2.2717,-1.0211,-0.89071,-2.3547,-0.14027,-0.24149,-0.047306,-0.67579,-1.2101,-1.5731,-0.59496,-1.4991,-1.1453,-1.1266,-2.0417,-0.86205,-2.321,-1.8428,-4.2143,-2.0183,-3.116,-0.035316,0.83954,-0.62811,-1.5466,-1.3135,-0.87049,-0.56131,-0.90601,-0.83018,-1.8413,-0.53577,-1.1665,-2.9065,-0.5084,-1.4228,-2.6246,-0.27004,-1.5758,-2.4379,-0.93479,-1.6686,-0.79178,1.4679,-0.84898,-0.62282,-0.71585,-0.8281,0.32582,0.30735,-0.010485,-0.98406,-0.72232,-0.89125,-0.28877,-2.9544,-1.5191,-2.5253,-2.0888,0.33169,-0.16353,-0.66955,-0.031112,0.090829,-1.6178,-0.8224,-1.594,0.3657,-1.2645,-1.4812,-1.3973,0.048176,0.2375,-3.5571,-0.091353,-1.1924,-1.274,-3.0278,-1.4276,-2.4723,-2.6225,0.45611,0.8556,-0.81521,-2.1898,-0.79524,0.58972,-1.3045,-1.4607,-0.9897,-1.6724,-1.1906,-1.1825,-0.71651,-0.030709,-4.0423,-0.55868,-1.3683,-1.3386,-3.123,1.0747,-1.8573,-1.449,-1.4028,-1.822,-0.26671,0.21092,-1.4035,-0.77395,-1.759,-1.9525,-0.32516,-0.0044631,-1.4733,-0.21173,0.45907,-0.66871,-0.70168,-1.3896,-1.177,-0.71093,-1.2421,-1.2197,-1.387,-1.5574,-0.69203,-1.028,-1.2911,-1.4149,-2.7672,-2.4271,-0.73649,-1.8714,0.48324,-1.5169,0.39423,-0.1643,-2.1565,-0.64207,0.040675,-0.014086,-0.71786,-1.4751,-0.52965,-0.79519,-0.59695,-1.4569,-1.0308,-1.3533,-2.686,-0.95045,-1.3459,-1.0361,-0.55405,-0.50055,0.0042413,-1.3832,-0.48837,-0.8218,-0.7589,-0.60854,-1.5903,-1.8754,-2.6544,-2.028,-0.55018,-2.1486,-2.2295,-0.64857,-0.43557,-0.74787,-1.5119,-0.23456,-2.5506,-1.4713,-1.094,-1.383,-0.96521,-1.0213,-0.60166,-0.52707,-2.4095,0.45736,-0.25805,-1.4318,-0.014619,-0.566,-0.26166,0.36404
